Comment ID,Comment,Clean_Comment,Aspect,Sentiment,BIO_Tags
Ugzk8u6oJ_s7MEOt0Kd4AaABAg,"IYA MASUK KE PETANI, TAPI KE PETANI AMERIKA MAKSUDNYA KARENA KEBANYAKAN MENU MBG HAMPIR TIAP HARI ADA TEMPE, TAHU &amp; CAMPURAN TERIGU",iya masuk tani ke tani amerika maksud banyak menu makan gizi gratis hampir tiap hari tempe tahu amp campur terigu,,positive,
UgxfvkZqIqrPBnqsRsZ4AaABAg,Lihat hai pembenci MBG...negara2 maju 70 th lebih dulu dari kita ..jangan diganggu....program yg langsung.menyentuh ank2 bangsa,lihat hai benci mbgnegara maju th lebih dulu kita jangan digangguprogram langsungmenyentuh ank bangsa,,positive,
UgyqC0ZUKRHRvvnq8Yd4AaABAg,Mantap benar maju terus mbg sip otak yg jeius  kipra yg benar mantap,mantap benar maju terus makan gizi gratis sip otak jeius kipra benar mantap,,positive,
Ugws7t7zFP0sQjY7-g94AaABAg,Mumpung dapat peluang proyek 😅😅😅,mumpung peluang proyek,,positive,
UgzrFQMOJ1gwD_dfQfp4AaABAg,Makan<br>Bergizi<br>Gratis   nol,makan gizi gratis nol,,positive,
UgypgIHJ1NDJVh3QexZ4AaABAg,"Terima kasih pak Gema, pencerahannya. Saya setuju yang diberi mbg menengah kebawah.",terima kasih pak gema cerah tuju beri makan gizi gratis tengah bawah,,positive,
Ugz2BkgngDkSO7LrPi94AaABAg,"Yg merugikan negara bukan mbg nya tetapi para pejabat yg korupsi itu, sekira para pejabat di mbg tdk rakus, tentu berguna bagi rakyat .",rugi negara bukan makan gizi gratis nya jabat korupsi sekira para jabat makan gizi gratis tdk rakus guna rakyat,,positive,
Ugy2qKIlSz-oUYZ0_Y14AaABAg,"Trimaksih PROV SDH mmnjaskn dengn baik ,, semoga ilmu prof bisa membantu pemerintah ,<br>Mahasiswa klau ingn memajukan negara mu ,,contoh ini jngn bisa koar,, tnpa solusi",trimaksih prov sdh mmnjaskn dengn baik moga ilmu prof bantu perintah mahasiswa klau ingn maju negara mu contoh jngn koar tnpa solusi,,positive,
UgxgiPdzcf4heSqtU9t4AaABAg,kuncinya adalah penegakan hukum yang tegas sampai tingkat bawah ( sppg),kunci tega hukum tegas tingkat bawah sppg,,positive,
Ugw0h33gjxlYNB58xQ94AaABAg,Good,good,,positive,
UgypFXMhz3yAWUcft-J4AaABAg,13-15 ribu bisa buat makan tiga kali bang kalou yang masak ibunya,ribu buat makan tiga kali bang kalou masak ibu,,positive,
UgxE1DO_BL3O4EsYkfp4AaABAg,Saya sangat setuju dengan anaisa prof Gema....❤❤❤,sangat tuju anaisa prof gema,,positive,
UgxA5k7ZrCewd6UReNR4AaABAg,Mantap Prof. Gema mengedukasi masy.ttg MBG berbasis data.,mantap prof gema edukasi masyttg makan gizi gratis bas data,,positive,
Ugwb60HdHmS0Yv499iZ4AaABAg,Program apapun itu tidak cukup hanya Denga niat baik saja tapi niat baik harus dengan cara yang baik<br>Kalau niat baik dan caranya ( sistemnya yang bagus ) pastinya tidak bisa di korupsi,program apa cukup denga niat baik tapi niat baik dengan cara baik kalau niat baik cara sistem bagus pasti tidak bisa korupsi,,positive,
UgxVLbitk_kb4o7S3wF4AaABAg,"Mau kritik membangun itu,, dimulai dari hati harus bersih dulu/adilkan....pikiran harus optimistis... Terus baca data fakta survei,,, solusi yang berguna, hilangkan egois, pahami keadaan",mau kritik bangun mulai hati bersih duluadilkanpikiran optimistis terus baca data fakta survei solusi guna hilang egois paham ada,,positive,
UgxMiG1GeTqZF1-opyR4AaABAg,"Setuju Pak Gema, Alhamdulillah kalau di tempatku tepat sasaran.<br>Semoga sehat selalu terimakasih sudah memberi edukasi,.<br>❤❤❤❤",tuju pak gema alhamdulillah kalau tempat tepat sasar moga sehat selalu terimakasih beri edukasi,,positive,
